t # 0
e 3 22 1035
e 3 23 1036
e 3 24 1037
e 3 25 1038
e 3 26 1039
e 3 27 1040
e 3 28 1041
e 3 29 1042
e 3 30 1043
e 3 31 27
e 3 32 1044
e 3 33 1045
e 3 34 1046
e 3 35 1047
e 3 36 1048
e 3 37 1049
e 3 38 1050
e 6 1 1051
e 7 6 1052
e 7 6 1053
e 7 39 1054
e 7 40 1055
e 7 41 1056
e 7 42 1057
e 7 43 1058
e 7 44 1059
e 39 45 1060
e 46 2 1061
e 47 1 1062
e 47 0 1063
e 47 48 1064
e 49 2 1065
e 49 6 1066
e 50 2 1067
e 50 51 1068
e 50 51 1069
e 50 52 1070
e 50 53 1071
e 50 54 1072
e 51 3 401
e 48 55 1073
e 48 56 1074
e 57 6 1075
e 57 58 1076
e 57 51 1077
e 56 51 1078
e 56 59 1079
e 60 59 1080
e 61 59 1081
e 61 62 1082
e 62 63 1083
e 62 64 1084
e 63 51 1085
e 53 65 1086
e 53 66 1087
e 53 4 1088
e 66 67 1089
e 66 68 1090
e 68 66 1091
e 68 67 1092
e 68 69 1093
e 70 53 1094
e 70 53 1095
e 70 66 1096
e 70 4 1097
e 70 71 1098
e 70 34 1099
e 54 72 1100
e 54 73 1101
e 54 40 1102
e 40 74 1103
e 40 75 1104
e 74 1 1105
e 74 1 1106
e 8 76 1107
e 9 77 1108
e 9 34 1109
e 9 78 1110
e 9 79 1111
e 77 3 1112
e 34 80 1113
e 34 81 1114
e 34 82 1115
e 34 83 1116
e 34 84 692
e 34 85 1117
e 34 86 1118
e 34 87 477
e 34 88 1119
e 34 88 1120
e 34 89 1121
e 34 90 1122
e 34 1 687
e 34 1 688
e 34 91 1123
e 34 92 1124
e 34 93 1125
e 34 94 1126
e 34 95 1127
e 34 96 1128
e 34 97 1129
e 34 98 1130
e 34 99 1131
e 34 99 482
e 34 100 1132
e 34 101 1133
e 34 102 1134
e 34 43 1135
e 34 103 1136
e 34 104 1137
e 34 105 1138
e 34 106 696
e 34 107 1139
e 34 108 1140
e 34 109 1141
e 34 110 1142
e 34 111 1143
e 34 112 1144
e 34 113 1145
e 34 114 1146
e 34 115 1147
e 34 115 1148
e 116 77 1149
e 116 3 313
e 116 1 649
e 80 103 1150
e 80 117 1151
e 81 103 1152
e 81 67 1153
e 81 43 1154
e 81 118 1155
e 103 119 1156
e 103 120 1157
e 117 67 1158
e 121 67 1159
e 121 103 1160
e 122 34 1161
e 122 65 1162
e 122 103 1163
e 122 123 1164
e 122 84 1165
e 124 122 1166
e 124 103 1167
e 125 65 1168
e 125 89 1169
e 89 126 1170
e 127 4 1171
e 127 34 1172
e 127 128 1173
e 128 51 1174
e 82 129 1175
e 84 3 423
e 84 74 1176
e 85 40 1177
e 85 120 1178
e 85 130 1179
e 85 99 1180
e 75 131 1181
e 75 89 1182
e 75 132 1183
e 133 78 1184
e 133 34 1185
e 133 34 1186
e 133 134 1187
e 133 67 1188
e 133 43 1189
e 133 88 1190
e 78 89 1191
e 78 84 1192
e 87 135 1193
e 87 43 1194
e 87 43 1195
e 87 67 24
e 87 4 1196
e 87 77 1197
e 87 40 1198
e 87 136 1199
e 87 84 1200
e 87 137 1201
e 87 65 1202
e 87 41 1203
e 87 89 1204
e 87 126 1205
e 87 42 1206
e 87 138 1207
e 88 135 1208
e 88 134 1209
e 88 67 1210
e 88 139 1211
e 135 140 1212
e 43 131 1213
e 43 120 1214
e 43 89 1215
e 43 141 1216
e 43 142 1217
e 143 43 1218
e 143 120 1219
e 120 144 1220
e 120 145 1221
e 146 120 1222
e 134 135 1223
e 134 75 1224
e 134 67 655
e 134 87 1225
e 134 147 1226
e 134 99 1227
e 134 34 1228
e 90 34 1229
e 90 120 1230
e 90 136 1231
e 126 65 1232
e 136 148 1233
e 136 133 1234
e 136 120 1235
e 136 103 1236
e 136 149 1237
e 136 150 1238
e 148 34 1239
e 148 151 1240
e 151 116 1241
e 151 117 1242
e 151 99 1243
e 151 89 1244
e 152 75 1245
e 153 67 1246
e 153 154 1247
e 153 51 1248
e 154 4 1249
e 154 155 1250
e 154 156 1251
e 157 67 147
e 157 1 148
e 157 158 1252
e 155 4 1253
e 155 43 1254
e 155 159 1255
e 155 87 1256
e 159 119 1257
e 160 119 1258
e 161 84 1259
e 161 162 1260
e 162 78 1261
e 162 147 1262
e 162 112 1263
e 112 84 1264
e 112 84 1265
e 112 138 1266
e 112 41 1267
e 112 65 1268
e 112 43 1269
e 112 163 1270
e 147 116 1271
e 147 164 1272
e 99 43 1273
e 99 116 1274
e 99 67 1275
e 165 166 1276
e 165 167 1277
e 165 168 1278
e 165 102 1279
e 166 75 1280
e 166 169 1281
e 167 65 1282
e 167 75 1283
e 167 151 1284
e 169 75 1285
e 169 170 1286
e 92 171 1287
e 92 4 1288
e 92 172 1289
e 93 171 1290
e 93 4 1291
e 93 173 1292
e 172 174 1293
e 172 1 1294
e 172 89 1295
e 174 99 1296
e 175 99 572
e 173 4 1297
e 173 99 1298
e 173 1 1299
e 173 176 1300
e 176 65 1301
e 176 4 1302
e 176 177 1303
e 177 67 1304
e 97 34 1305
e 97 178 1306
e 97 179 1307
e 97 180 1308
e 97 181 1309
e 178 43 1310
e 178 133 1311
e 178 182 1312
e 94 183 1313
e 95 103 1314
e 182 34 1315
e 182 184 1316
e 139 134 1317
e 183 185 1318
e 183 43 1319
e 183 108 1320
e 186 95 1321
e 186 99 1322
e 184 34 1323
e 184 7 1324
e 184 187 539
e 188 114 1325
e 188 189 1326
e 114 190 1327
e 114 191 1328
e 114 192 1329
e 114 87 1330
e 114 102 1331
e 114 193 1332
e 114 184 1333
e 114 194 1334
e 190 67 1335
e 190 66 1336
e 190 131 1337
e 96 179 1338
e 96 195 1339
e 96 108 1340
e 96 192 1341
e 179 6 1342
e 195 179 1343
e 195 41 1344
e 195 108 1345
e 195 84 1346
e 192 41 1347
e 192 75 1348
e 192 120 1349
e 192 85 1350
e 192 108 1351
e 192 151 1352
e 192 196 1353
e 197 75 1354
e 197 198 1355
e 197 199 1356
e 197 114 1357
e 180 179 1358
e 180 77 1359
e 180 200 1360
e 200 201 1361
e 201 58 1362
e 202 6 1363
e 202 114 1364
e 137 136 1365
e 137 43 1366
e 137 1 1367
e 137 203 1368
e 137 44 1369
e 137 55 1370
e 137 204 1371
e 118 69 1372
e 69 3 1373
e 205 7 1374
e 205 206 1375
e 207 206 1376
e 207 208 1377
e 208 209 1378
e 208 130 1379
e 208 120 1380
e 208 151 1381
e 189 75 1382
e 189 67 794
e 189 68 1383
e 102 89 1384
e 102 210 1385
e 102 211 1386
e 102 78 1387
e 102 212 1388
e 102 65 1389
e 102 213 1390
e 102 192 1391
e 193 214 1392
e 193 215 1393
e 210 216 1394
e 210 217 1395
e 211 216 1396
e 211 216 1397
e 211 191 1398
e 218 217 1399
e 218 219 1400
e 218 220 1401
e 218 198 1402
e 215 67 1403
e 215 87 1404
e 98 120 1405
e 98 45 1406
e 98 221 1407
e 222 41 1408
e 222 6 1409
e 222 44 1410
e 222 1 1411
e 222 3 1412
e 45 223 1413
e 45 224 1414
e 221 45 1415
e 221 67 1416
e 221 225 1417
e 224 226 1418
e 225 45 1419
e 225 67 1420
e 227 67 1421
e 227 69 1422
e 212 67 1423
e 212 45 1424
e 212 135 1425
e 212 228 1426
e 229 34 1427
e 229 230 1428
e 230 34 1429
e 230 1 1430
e 230 44 1431
e 231 89 1432
e 231 232 1433
e 232 89 1434
e 232 114 1435
e 233 43 1436
e 233 234 1437
e 235 236 1438
e 235 230 1439
e 235 191 1440
e 235 137 1441
e 235 237 497
e 235 34 1442
e 235 238 1443
e 235 239 1444
e 237 240 808
e 100 230 1445
e 100 241 1446
e 100 140 158
e 100 78 1447
e 100 242 1448
e 100 84 1449
e 100 228 1450
e 100 196 1451
e 100 243 1452
e 100 244 155
e 100 245 1453
e 100 246 1454
e 100 108 1455
e 241 44 1456
e 241 228 1457
e 203 89 1458
e 247 44 1459
e 248 1 1460
e 248 34 1461
e 248 249 1462
e 249 250 1463
e 101 9 1464
e 101 251 1465
e 228 34 1466
e 251 135 1467
e 251 79 1468
e 79 135 1469
e 104 34 1470
e 104 252 1471
e 104 253 1472
e 105 55 1473
e 105 137 1474
e 252 89 1475
e 204 55 1476
e 204 67 1477
e 254 67 1478
e 254 55 1479
e 255 67 1480
e 238 34 1481
e 239 116 1482
e 108 256 1483
e 108 3 22
e 108 250 1484
e 108 131 1485
e 108 257 1486
e 108 258 1487
e 109 259 1488
e 109 108 1489
e 109 3 673
e 260 43 1490
e 260 108 1491
e 260 261 1492
e 261 108 1493
e 261 262 1494
e 141 142 820
e 262 263 1495
e 263 65 1496
e 168 120 1497
e 168 192 1498
e 213 74 1499
e 264 102 1500
e 264 85 1501
e 265 266 1502
e 266 106 1503
e 266 267 1504
e 267 208 1505
e 113 108 1506
e 113 268 1507
e 113 138 1508
e 113 245 1509
e 113 52 344
e 268 195 1510
e 268 257 1511
e 244 263 1512
e 269 196 1513
e 270 112 1514
e 110 43 1515
e 111 43 1516
e 111 271 1517
e 163 44 1518
e 272 112 1519
e 273 34 463
e 273 268 1520
e 71 250 1521
e 245 274 1522
e 275 84 1523
e 149 171 1524
e 149 276 1525
e 149 4 1526
e 149 277 1527
e 149 51 1528
e 150 171 1529
e 150 276 1530
e 150 4 1531
e 150 277 1532
e 150 34 1533
e 150 51 1534
e 115 3 1535
e 115 278 1536
e 278 3 367
t # 4
v 0 468
v 1 676
v 2 132
v 3 98
v 4 677
v 5 678
v 6 7
v 7 476
v 8 679
v 9 1
v 10 680
v 11 681
v 12 331
v 13 682
v 14 683
v 15 684
v 16 21
v 17 44
v 18 47
v 19 685
v 20 284
v 21 686
v 22 49
v 23 616
v 24 175
v 25 687
v 26 688
v 27 689
v 28 690
v 29 691
v 30 646
v 31 489
v 32 692
v 33 183
v 34 178
v 35 125
v 36 544
v 37 693
v 38 694
v 39 695
v 40 696
v 41 65
v 42 58
v 43 697
v 44 55
v 45 698
v 46 70
v 47 151
v 48 699
v 49 259
v 50 700
v 51 138
v 52 701
v 53 702
v 54 214
v 55 48
v 56 703
v 57 704
v 58 705
v 59 142
v 60 244
v 61 458
v 62 664
v 63 706
v 64 707
v 65 708
v 66 83
v 67 300
v 68 301
v 69 709
v 70 88
v 71 438
v 72 710
v 73 711
v 74 712
v 75 497
v 76 713
v 77 714
v 78 715
v 79 463
v 80 624
v 81 716
v 82 717
v 83 718
v 84 719
v 85 3
v 86 720
v 87 376
v 88 721
v 89 722
v 90 723
v 91 724
v 92 725
v 93 61
v 94 307
v 95 120
v 96 425
v 97 726
v 98 727
v 99 728
v 100 325
v 101 729
v 102 730
v 103 731
v 104 134
v 105 732
v 106 435
v 107 733
v 108 105
v 109 734
v 110 53
v 111 735
v 112 736
v 113 737
v 114 738
v 115 80
v 116 416
v 117 739
v 118 740
v 119 741
v 120 144
v 121 218
v 122 587
v 123 742
v 124 743
v 125 744
v 126 52
v 127 745
v 128 73
v 129 102
v 130 82
v 131 158
v 132 85
v 133 434
v 134 746
v 135 747
v 136 20
v 137 748
v 138 407
v 139 749
v 140 91
e 0 1 1537
e 0 2 1538
e 2 3 1539
e 2 4 1540
e 2 5 1541
e 3 6 313
e 3 7 1542
e 3 8 1543
e 3 9 1544
e 10 2 1545
e 6 11 1546
e 6 12 613
e 6 13 1547
e 6 14 1548
e 6 15 1549
e 6 16 27
e 17 18 52
e 17 19 1550
e 17 20 495
e 17 21 1551
e 17 22 54
e 17 23 1552
e 17 9 56
e 17 24 1553
e 18 6 115
e 18 25 1554
e 19 18 1555
e 19 2 1556
e 19 26 1557
e 19 27 1558
e 19 27 1559
e 26 3 1560
e 26 18 1561
e 26 28 1562
e 26 29 1563
e 26 30 1564
e 26 31 1565
e 5 32 1566
e 33 19 1567
e 33 34 1568
e 33 35 1569
e 33 2 1570
e 33 36 1571
e 33 37 1572
e 34 38 1573
e 20 39 1574
e 20 40 1575
e 20 41 1576
e 20 42 1577
e 20 43 1578
e 39 20 1579
e 41 44 1580
e 41 45 1581
e 41 46 86
e 44 47 1582
e 44 48 1583
e 44 35 1584
e 44 49 1585
e 44 50 1586
e 44 51 1587
e 44 51 1588
e 47 52 1589
e 47 2 1590
e 52 1 1591
e 53 54 1592
e 53 55 1593
e 53 56 1594
e 53 3 1595
e 53 57 1596
e 55 3 1597
e 55 26 1598
e 58 3 1599
e 58 59 1600
e 58 28 1601
e 58 26 1602
e 59 60 1603
e 28 7 1604
e 28 61 1605
e 60 62 1606
e 60 63 1607
e 60 64 1608
e 60 65 1609
e 60 66 806
e 60 67 533
e 60 68 534
e 60 69 1610
e 60 70 817
e 60 71 812
e 60 72 1611
e 60 73 1612
e 7 74 1613
e 75 28 1614
e 75 76 1615
e 77 76 1616
e 77 6 1617
e 21 18 1618
e 21 44 1619
e 35 78 1620
e 35 36 1621
e 35 36 1622
e 35 79 1623
e 35 80 1624
e 35 81 1625
e 35 82 1626
e 35 83 1627
e 35 84 1628
e 35 84 1629
e 35 85 1630
e 35 86 1631
e 35 87 1632
e 36 88 1633
e 36 89 1634
e 36 35 1635
e 90 78 1636
e 90 91 1637
e 90 36 1638
e 92 2 1639
e 92 93 1640
e 23 26 1641
e 23 37 1642
e 37 94 1643
e 37 42 1644
e 29 66 1645
e 95 26 1646
e 95 26 1647
e 95 3 1648
e 95 3 1649
e 95 74 1650
e 57 96 1651
e 8 6 1652
e 74 97 1653
e 98 3 1654
e 98 99 1655
e 99 100 1656
e 96 8 1657
e 96 60 1658
e 101 54 1659
e 101 35 1660
e 101 102 1661
e 79 36 1662
e 79 26 1663
e 80 36 1664
e 80 103 1665
e 81 7 1666
e 27 103 1667
e 27 4 1668
e 27 31 1669
e 104 44 1670
e 49 105 1671
e 50 49 1672
e 50 91 1673
e 51 106 1674
e 51 62 1675
e 91 105 1676
e 83 107 1677
e 9 6 8
e 108 9 147
e 108 25 1678
e 108 109 1679
e 25 110 1680
e 25 111 1681
e 109 112 1682
e 109 113 1683
e 43 114 1684
e 115 20 1685
e 115 116 1686
e 114 42 1687
e 117 116 1688
e 117 118 1689
e 119 117 1690
e 119 116 1691
e 119 120 1692
e 120 121 1693
e 121 116 1694
e 121 27 1695
e 121 9 1696
e 122 120 1697
e 123 120 1698
e 124 27 1699
e 125 9 1700
e 126 45 1701
e 45 9 1702
e 45 2 1703
e 45 127 1704
e 45 35 1705
e 45 49 1706
e 127 3 1707
e 128 2 1708
e 84 9 1709
e 84 60 1710
e 85 6 22
e 24 49 1711
e 24 27 1712
e 24 41 1713
e 46 129 1714
e 129 130 1715
e 129 130 1716
e 130 131 1717
e 130 132 110
e 130 133 1718
e 134 54 1719
e 134 9 1720
e 134 135 1721
e 135 9 1722
e 135 3 1723
e 135 136 1724
e 136 9 24
e 136 93 1202
e 136 3 444
e 137 138 1725
e 138 139 1726
e 138 35 1727
e 139 3 1728
e 86 140 1729
e 87 60 1730
e 140 42 139
t # 5
v 0 750
v 1 751
v 2 752
v 3 753
v 4 754
v 5 7
v 6 1
v 7 755
v 8 89
v 9 756
v 10 757
v 11 758
v 12 759
v 13 760
v 14 761
v 15 762
v 16 763
v 17 764
v 18 765
v 19 766
v 20 767
v 21 768
v 22 43
v 23 769
v 24 48
v 25 35
v 26 770
v 27 23
v 28 771
v 29 772
v 30 773
v 31 774
v 32 775
v 33 776
v 34 777
v 35 778
v 36 779
v 37 780
v 38 8
v 39 158
v 40 3
v 41 458
v 42 781
v 43 17
v 44 782
v 45 264
v 46 783
v 47 784
v 48 268
v 49 785
v 50 58
v 51 786
v 52 787
v 53 788
v 54 789
v 55 404
v 56 790
v 57 64
v 58 6
v 59 539
v 60 791
v 61 792
v 62 793
v 63 63
v 64 794
v 65 244
v 66 82
v 67 131
v 68 795
v 69 796
v 70 797
v 71 83
v 72 86
v 73 699
v 74 798
v 75 799
v 76 590
v 77 439
v 78 800
v 79 801
v 80 802
v 81 208
v 82 581
v 83 144
v 84 143
v 85 61
v 86 145
v 87 112
v 88 803
v 89 460
v 90 804
v 91 230
v 92 47
v 93 466
v 94 69
v 95 255
v 96 194
v 97 805
v 98 806
v 99 807
v 100 429
v 101 90
v 102 44
v 103 461
v 104 808
v 105 809
v 106 810
v 107 561
v 108 229
v 109 811
v 110 812
v 111 136
v 112 813
v 113 814
v 114 815
v 115 18
v 116 816
v 117 574
v 118 190
v 119 817
v 120 818
v 121 202
v 122 819
v 123 318
v 124 395
v 125 41
v 126 65
v 127 820
v 128 214
v 129 125
v 130 821
v 131 822
v 132 576
v 133 823
v 134 824
v 135 675
v 136 604
v 137 825
v 138 745
v 139 270
v 140 74
v 141 105
v 142 826
v 143 734
v 144 827
v 145 828
v 146 829
v 147 432
v 148 52
v 149 587
v 150 170
v 151 274
v 152 830
v 153 619
v 154 282
v 155 831
v 156 500
v 157 481
v 158 832
v 159 833
v 160 834
v 161 835
v 162 836
v 163 412
v 164 837
v 165 838
v 166 54
v 167 240
v 168 839
v 169 309
v 170 394
v 171 840
v 172 841
v 173 842
v 174 843
v 175 121
v 176 422
v 177 497
v 178 197
v 179 844
v 180 845
v 181 846
v 182 847
v 183 848
v 184 849
v 185 850
v 186 486
v 187 851
v 188 420
v 189 183
v 190 852
v 191 853
v 192 103
v 193 10
v 194 854
v 195 678
v 196 855
v 197 856
v 198 39
v 199 857
v 200 14
v 201 704
v 202 858
v 203 859
v 204 860
v 205 861
v 206 862
v 207 454
v 208 251
v 209 863
v 210 169
v 211 644
v 212 864
v 213 198
v 214 865
v 215 866
v 216 867
v 217 868
v 218 869
v 219 870
v 220 871
v 221 657
v 222 134
v 223 872
v 224 178
v 225 873
v 226 874
v 227 875
v 228 876
v 229 877
v 230 878
v 231 139
v 232 410
v 233 879
v 234 880
v 235 881
v 236 882
v 237 196
v 238 213
v 239 148
v 240 883
v 241 294
v 242 884
v 243 885
v 244 729
v 245 73
v 246 886
v 247 887
v 248 888
v 249 316
v 250 889
v 251 890
v 252 627
v 253 154
v 254 891
v 255 120
v 256 177
v 257 218
v 258 892
v 259 20
v 260 50
v 261 68
v 262 893
v 263 894
v 264 895
v 265 896
v 266 222
v 267 897
v 268 389
e 0 1 1731
e 0 2 1732
e 0 3 1733
e 0 4 1734
e 1 5 1735
e 1 6 1736
e 1 1 1737
e 5 7 1738
e 5 8 1739
e 5 8 1740
e 5 8 1741
e 5 9 1742
e 5 10 1743
e 5 11 1744
e 5 12 1745
e 5 13 1746
e 5 14 1747
e 5 15 1748
e 5 16 1749
e 5 16 1750
e 5 17 1751
e 5 18 1752
e 5 18 1753
e 5 19 1754
e 5 20 1755
e 5 21 1756
e 5 22 49
e 5 23 1757
e 5 24 1758
e 5 25 41
e 5 26 1759
e 5 27 29
e 5 28 1760
e 5 29 1761
e 5 30 1762
e 5 31 1763
e 5 32 1764
e 5 33 1765
e 5 34 1766
e 5 35 1767
e 5 36 1768
e 5 37 1769
e 6 38 1770
e 6 39 1771
e 6 40 2
e 6 41 1772
e 6 5 8
e 6 2 1773
e 6 42 1774
e 6 43 1775
e 6 44 1776
e 6 45 1777
e 6 46 1778
e 6 47 1779
e 6 48 1780
e 6 49 1781
e 8 50 1782
e 51 6 1783
e 51 6 1784
e 2 52 1785
e 2 38 1786
e 2 53 1787
e 3 2 1788
e 3 6 1789
e 3 54 1790
e 3 55 1791
e 4 2 1792
e 4 56 1793
e 52 57 1794
e 52 6 1795
e 52 41 1796
e 52 58 1797
e 52 59 1798
e 52 60 1799
e 56 2 1800
e 56 6 1801
e 56 24 1802
e 40 5 22
e 61 6 1803
e 62 63 1804
e 62 64 1805
e 62 65 1806
e 62 6 1807
e 63 5 367
e 63 66 1808
e 64 6 1809
e 64 67 1810
e 64 1 1811
e 64 68 1812
e 64 41 1813
e 65 39 813
e 65 69 1814
e 65 70 1815
e 66 71 108
e 66 72 111
e 66 73 1816
e 66 74 1817
e 66 8 114
e 66 75 1818
e 66 76 1819
e 66 77 1820
e 66 78 1821
e 67 6 1822
e 67 51 1823
e 67 79 1824
e 41 80 1825
e 81 6 342
e 81 6 1826
e 81 51 1827
e 81 82 1828
e 81 83 1829
e 81 84 1830
e 81 52 1831
e 81 85 1832
e 81 68 1833
e 81 86 1834
e 81 87 1835
e 81 88 1836
e 81 40 1506
e 81 89 1837
e 81 90 1838
e 81 81 1839
e 81 91 1840
e 81 92 1841
e 81 93 1842
e 81 94 344
e 81 95 1843
e 81 96 1844
e 97 24 1845
e 97 98 1846
e 97 51 1847
e 97 99 1848
e 24 6 1849
e 24 6 1850
e 24 6 1851
e 24 100 1123
e 24 83 690
e 24 83 691
e 24 101 1113
e 24 102 1852
e 24 103 1853
e 24 104 1854
e 24 105 1855
e 24 106 1856
e 24 107 1857
e 24 56 1858
e 24 108 1859
e 24 109 1860
e 24 110 1861
e 24 111 1862
e 24 81 1863
e 24 81 1145
e 24 52 1864
e 24 112 1865
e 24 113 1866
e 24 114 1867
e 24 115 1868
e 24 116 1869
e 24 117 1133
e 24 118 1870
e 24 119 1871
e 24 120 1872
e 24 121 1873
e 24 122 1874
e 98 40 1875
e 123 67 1876
e 123 6 588
e 123 124 1877
e 122 67 1878
e 122 6 1879
e 122 24 1880
e 122 83 1881
e 122 125 1882
e 122 92 1883
e 122 52 1884
e 122 2 1885
e 122 126 1886
e 83 5 423
e 83 68 1887
e 83 127 1888
e 111 83 1889
e 111 6 1890
e 111 128 1891
e 111 129 1892
e 111 86 1893
e 111 86 1894
e 111 130 1895
e 131 83 1896
e 131 6 1897
e 116 132 1898
e 116 67 1899
e 116 133 1900
e 116 118 1901
e 116 134 1902
e 132 40 1903
e 118 86 1904
e 86 135 1905
e 136 6 1246
e 136 137 1906
e 136 138 1907
e 137 6 1908
e 137 139 1909
e 138 140 1910
e 138 76 1911
e 141 6 147
e 141 63 1912
e 141 142 1913
e 141 143 1679
e 142 144 1914
e 139 8 1915
e 139 6 1916
e 139 145 1917
e 139 3 1918
e 140 5 102
e 146 83 1919
e 146 3 1920
e 147 3 1921
e 147 6 1922
e 148 147 1923
e 148 83 1924
e 148 149 1925
e 148 150 1926
e 102 148 59
e 102 82 1927
e 102 6 56
e 102 117 1928
e 102 92 52
e 102 151 1929
e 102 121 1930
e 102 152 1931
e 102 111 1932
e 102 83 782
e 102 67 1933
e 102 52 1934
e 102 153 1935
e 102 154 1936
e 102 155 1937
e 102 149 1938
e 156 147 1939
e 156 157 1940
e 157 6 928
e 157 158 1941
e 158 40 1942
e 159 158 1943
e 160 10 1944
e 160 1 1945
e 160 161 1946
e 160 65 1947
e 162 1 1948
e 162 10 1949
e 162 163 1950
e 163 71 820
e 164 128 1951
e 164 165 1952
e 164 149 1953
e 165 52 1954
e 149 165 1955
e 149 83 1697
e 149 166 1956
e 149 84 1957
e 149 167 1958
e 149 168 1959
e 149 115 1960
e 149 169 1961
e 149 170 1962
e 149 50 1963
e 171 165 1964
e 171 2 1965
e 166 165 1966
e 166 172 1967
e 172 165 1968
e 172 173 1969
e 173 174 1970
e 174 24 1971
e 117 148 1972
e 117 81 1973
e 117 175 1974
e 167 84 1975
e 167 176 1976
e 167 52 1977
e 177 176 1978
e 177 24 1979
e 178 41 1980
e 178 148 309
e 150 84 1981
e 150 179 1982
e 150 180 1983
e 179 41 1984
e 180 181 1985
e 182 41 1986
e 182 183 1987
e 182 184 1988
e 183 86 1989
e 184 185 1990
e 184 52 1991
e 184 186 1992
e 187 188 1993
e 187 84 1994
e 187 68 1995
e 187 81 1996
e 189 187 1997
e 189 190 1998
e 189 191 1999
e 189 83 2000
e 189 154 2001
e 190 187 2002
e 190 58 2003
e 190 121 2004
e 190 24 2005
e 58 66 2006
e 58 192 143
e 101 92 116
e 101 52 2007
e 92 5 115
e 92 84 1020
e 92 193 2008
e 194 92 2009
e 194 52 2010
e 151 195 2011
e 151 196 2012
e 195 197 2013
e 196 66 2014
e 121 52 2015
e 121 196 2016
e 121 92 2017
e 152 198 2018
e 152 40 2019
e 103 6 2020
e 103 63 2021
e 103 199 2022
e 103 200 2023
e 103 201 2024
e 103 84 2025
e 103 202 2026
e 104 6 2027
e 104 6 2028
e 104 141 2029
e 203 6 2030
e 203 204 2031
e 200 5 2032
e 200 205 2033
e 205 206 2034
e 205 38 2035
e 206 6 2036
e 207 109 2037
e 207 138 2038
e 109 138 2039
e 109 24 2040
e 109 10 2041
e 109 145 2042
e 76 85 1232
e 208 138 2043
e 208 54 2044
e 208 209 2045
e 54 108 2046
e 54 210 2047
e 54 40 2048
e 54 50 2049
e 108 211 2050
e 108 6 389
e 108 123 2051
e 108 102 2052
e 110 10 2053
e 110 63 2054
e 145 10 2055
e 212 10 2056
e 212 66 2057
e 213 54 2058
e 213 111 2059
e 213 214 2060
e 213 215 2061
e 213 86 2062
e 216 63 2063
e 216 85 2064
e 99 217 2065
e 99 218 2066
e 99 50 2067
e 217 85 2068
e 129 83 737
e 129 83 738
e 219 129 2069
e 219 220 2070
e 220 6 2071
e 59 122 2072
e 59 210 2073
e 221 52 2074
e 210 85 2075
e 222 24 679
e 222 153 2076
e 112 87 2077
e 112 223 2078
e 224 54 2079
e 224 6 2080
e 89 225 2081
e 89 226 2082
e 226 83 2083
e 113 227 2084
e 114 228 2085
e 114 227 2086
e 114 229 2087
e 114 230 2088
e 227 24 2089
e 231 83 255
e 231 6 2090
e 232 233 2091
e 232 184 2092
e 233 191 2093
e 233 234 2094
e 191 6 2095
e 235 6 2096
e 60 236 2097
e 237 52 2098
e 237 6 2099
e 238 234 2100
e 239 6 219
e 239 240 2101
e 240 50 2102
e 240 241 2103
e 242 240 2104
e 242 243 2105
e 244 155 2106
e 244 24 2107
e 115 210 2108
e 245 115 2109
e 245 246 2110
e 153 247 2111
e 153 247 2112
e 153 54 2113
e 243 247 2114
e 243 248 2115
e 93 6 2116
e 175 84 2117
e 175 103 2118
e 175 85 2119
e 175 81 2120
e 175 249 2121
e 202 84 2122
e 202 81 2123
e 154 250 2124
e 250 52 2125
e 251 250 2126
e 251 196 2127
e 252 24 2128
e 252 253 1355
e 252 254 2129
e 255 170 2130
e 255 24 463
e 256 6 2131
e 257 92 2132
e 257 258 2133
e 258 24 2134
e 259 258 2135
e 260 259 571
e 126 121 2136
e 126 261 84
e 261 66 107
e 262 263 2137
e 262 41 2138
e 264 83 2139
e 264 265 2140
e 264 6 2141
e 265 6 2142
e 265 81 2143
e 266 83 377
e 266 135 2144
e 266 95 2145
e 267 95 2146
e 49 5 2147
e 268 6 2148
e 96 84 2149
t # 6
v 0 851
v 1 53
v 2 45
v 3 52
v 4 898
v 5 197
v 6 63
v 7 605
v 8 239
v 9 899
v 10 900
v 11 901
v 12 902
v 13 903
v 14 125
v 15 10
v 16 58
v 17 904
v 18 73
v 19 224
v 20 905
v 21 48
v 22 906
v 23 907
v 24 20
v 25 908
v 26 1
v 27 208
v 28 909
v 29 910
v 30 911
v 31 912
v 32 169
v 33 855
v 34 3
v 35 913
v 36 61
v 37 54
v 38 914
v 39 915
v 40 916
v 41 917
v 42 918
v 43 919
v 44 18
v 45 920
v 46 554
v 47 145
v 48 783
v 49 320
v 50 193
v 51 7
v 52 921
v 53 922
v 54 923
v 55 924
v 56 404
v 57 21
v 58 925
v 59 926
v 60 35
v 61 927
v 62 682
v 63 928
v 64 929
v 65 22
v 66 930
v 67 593
v 68 931
v 69 932
v 70 640
v 71 933
v 72 130
v 73 857
v 74 412
v 75 158
v 76 934
v 77 935
v 78 106
v 79 936
v 80 11
v 81 325
v 82 937
v 83 938
v 84 298
v 85 939
v 86 295
v 87 714
v 88 665
v 89 134
v 90 234
v 91 883
v 92 940
v 93 587
v 94 415
v 95 941
v 96 666
v 97 227
v 98 942
v 99 131
v 100 943
v 101 627
v 102 944
v 103 51
v 104 82
v 105 945
v 106 83
v 107 91
v 108 946
v 109 5
